listing_id,address,city,state,zip,interstate
861f3ac4-7494-480b-821c-05f6c9cf886d,26415 Warns Dr,Perrysburg,OH,,I-75
8648fd08-4508-4342-b1f0-6c5d42d46f04,850 Stephen Blvd,West Memphis,AR,72301,I-40
866d463e-0f44-43fe-984f-33291dd073f0,980 W South Blvd,Montgomery,AL,36105,I-65
86f3090a-0f4e-4103-a7c5-befcbd96aa85,110 Fast Ln,Baxter,TN,38544,I-40
877374ab-3d90-4893-a9bd-77893e763ae9,1777 US 31,Greenwood,IN,46143,I-65
883306d0-320d-4a35-bbc8-6e87f859cf48,4313 W Mount Morris Rd,Mount Morris,MI,48458,I-75
8834db27-9646-4ec7-be01-8249b27e8034,201 Reep Dr,Morganton,NC,28655,I-40
88746b7d-8394-4cc4-bcd4-433183514d18,531 State Highway 149 N,Earle,AR,72331,I-40
88873aca-7462-45e9-bbe1-a9ebaa15cf60,1025 S Crawford St,Clarksville,AR,72830,I-40
894798c3-0460-4016-b5a1-ca4505143ee5,4255 NW Highway 326,Ocala,FL,34482,I-75
8947e3ea-dd2f-43ea-bdde-41c3864cbfb6,8067 FL-6,Jasper,FL,32052,I-75
894b3ac4-90d0-4a5d-bd24-0bc534e4eaa8,"I-75 Northbound, mile point 34 (Laurel County)",London,KY,,I-75
8954f3e6-074f-40a5-b8b5-d960808ab94d,1148 E 23rd St,Chattanooga,TN,37408,
89c2531c-300b-4d19-b9f8-e4f065f2d605,8436 Ford Ave (GA-144),Richmond Hill,GA,31324,I-95
8a0b0dd8-8c92-495c-8eba-c6cdfc3eee63,546 Old Trinity Road,Decatur,AL,35601,I-65
8a1de13d-bd2e-4ece-ae16-6eae921f024b,1065 Owenton Rd,Corinth,KY,41010,I-75
8abd0ae7-4cad-4015-9309-0c1ad798955e,I-75 South near mile marker 343,Ringgold,GA,,I-75
8bb903e1-31e5-49e4-a4c0-26bfbb21cc7e,529 Emma Rd,Asheville,NC,28806,I-40
8bdb3077-44fb-4228-8ae3-6328fa661a28,1600 County Road 437,Good Hope,AL,35055,I-65
8be8a312-d7fe-4b5d-8029-4e4be16db6cd,16101 US Highway 84,Evergreen,AL,36401,I-65
8bf6630b-8c97-45c5-b219-f6b2e21d760a,2301 W Lucas St,Florence,SC,29501,I-95
8c540454-72fe-46ce-b5ab-41d5583a2812,1615 E Main St,Greenwood,IN,46143,I-65
8c6afd87-8cac-4a4e-9490-fae510386cdf,400 Pecan Park Rd,Jacksonville,FL,32218,I-95
8cb6aa2b-13c3-4f79-8b1b-ee434bb8cee8,781 Moores Ferry Rd,Skippers,VA,23879,I-95
8cb9aef4-4c5d-438f-9b3d-2135401b5137,1710 Fairgrove Church Rd,Conover,NC,28613,I-40
8ccbab3d-94f9-4ece-a131-e5e5419e8203,1801 Edison Dr,Lexington,KY,40503,I-75
8db48971-1cce-454d-a9c4-24f001a1aca5,3001 Grant St,Gary,IN,46408,I-65
8e2421bd-15c8-49f2-8442-874641d24719,6560 Dixie Hwy,Bridgeport,MI,48722,I-75
8e45129e-f0ee-4934-b400-229304cf6cd1,2109 Belmont Dr,Richmond,KY,40475,I-75
8e766083-c9ba-4102-a0f6-3615f14b3b54,465 State Route 103,Bluffton,OH,,I-75
8e79a54d-cad6-460c-9fd5-d5d118342bd3,13306 St John Church Rd,Stony Creek,VA,23882,I-95
8edd2af2-0264-4f08-aa18-6eb37b42e1c1,416 Village Avenue,Beaverdam,OH,45808,I-75
8efeac67-b7ef-4e1b-8f82-977316b3137a,1589 Skippers Rd,Emporia,VA,23847,I-95
8f05b35f-a63f-4345-a04c-fac2729ef302,3100 Transportation Rd,Dayton,OH,45404,I-75
8f2aedd7-e4a2-40b8-98c0-22c027127390,134 Toney Penna Dr,Jupiter,FL,33458,I-95
8f306b35-1615-4795-93eb-a5f7394bd5ed,161 Criss Black Road,Cartersville,GA,30120,I-75
8f9f63e8-3893-4921-a48e-66dabad53692,1501 Everett Rd,Knoxville,TN,37932,I-75
8fb4e1c8-bbd6-45dc-b76e-5b67a0e12840,21055 West Rd,Woodhaven,MI,48183,I-75
8fbdb2db-5a92-446e-97c8-fd0473a6a2a8,1010 N Main St,Palestine,AR,72372,I-40
904bda8d-b42d-49ce-88d2-5b2fd4ca4191,7401 W Highway 318,Reddick,FL,32686,I-75
910b954b-022b-4076-90dd-ef5e144fa3ef,209 Minnear St,Cookeville,TN,38501,I-40
9172f64e-0836-45fd-a136-3e9c914b7097,3231 E 181st Ave,Hebron,IN,46341,I-65
91b8ddaa-6012-4ab7-839a-ded888eb912d,153 Wiggins Rd,Candler,NC,28715,I-40
91d0418b-ed0e-488a-8839-3486653ab473,1257 Cox Ave,Erlanger,KY,41018,I-75
9216c281-99ca-4b5f-8a8d-c5f5e952a769,I-75 Northbound,Georgetown,KY,40324,I-75
925013f5-8de1-4263-999a-8121bb9bd399,3475 E Washington Rd,Saginaw,MI,48601,I-75
9286ea5b-259f-47ce-a075-eec19375191e,1009 E Service Rd,West Memphis,AR,72301,I-40
92a67cb7-3086-461e-a710-7ab4be8446cf,481 W Hwy 92 (KY-92),Williamsburg,KY,40769,I-75
930d8058-2612-4312-99fe-c80cc9d03e11,3300 Highway 391 N,North Little Rock,AR,72117,I-40
93d11293-5961-44a5-ba5d-ae01bf86716b,19701 Sheridan St,Pembroke Pines,FL,,I-75
943d41c1-4b32-41d2-b585-af228ee8277b,2480 S Wilderness Rd (US-25),Mount Vernon,KY,40456,I-75
94bc004a-3a24-4439-839f-218d3c8f6249,1897 Genesis Rd,Crossville,TN,38555,I-40
9509b408-a8b1-4f4b-a5a4-a4fa0a47bc61,1650 County Road 210 W,Saint Johns,FL,32259,I-95
95180b7c-b0de-487b-88db-9d2279c18231,1129 Smokey Mountain Lane,Newport,TN,37821,I-40
951b39b1-6f25-40de-b2d3-d7cbca0d66a0,6050 Plaza Dr,Fort Myers,FL,33905,I-75
952c949f-05a6-4b90-b5ab-85c53c3296da,3112 Highway 391 N,North Little Rock,AR,72117,I-40
9615e271-6080-44ba-bb9a-94ee75384e83,800 Martin Luther King Dr,West Memphis,AR,72301,I-40
964e5e38-d45d-4c4b-812a-c4ecf904bb4e,1482 W M-32,Gaylord,MI,49735,I-75
9659739b-ba64-409b-9d90-e350b6c250ca,1915 N Cashua Dr,Florence,SC,29501,I-95
9691fa24-7dec-48e1-83f0-6c8549f85d40,7300 Okeechobee Rd,Fort Pierce,FL,34945,I-95
97435277-e8a8-49a8-9ff1-0ed17bec85af,47801 W State Road 84,Ochopee,FL,34141,I-75
97a91141-ec4d-49fb-b8d2-4c30a90c308a,I-75 Southbound near mile marker 81,Piqua,OH,,I-75
97c2f56e-498f-48f7-90e7-3f44713cd4ab,1029 Cooper Dr,Berea,KY,40403,I-75
97e31e0f-bc66-4f04-af6a-f802c20e42c2,116 Jasmine Dr,Newport,TN,37821,I-40
97fcf610-ee57-4801-ab8f-87af7945076d,5930 E State Road 334,Whitestown,IN,46075,I-65
98192ea9-07b8-41aa-8b7d-82a96752bd04,2400 E 200 N,Lafayette,IN,47905,I-65
989e6437-46b1-45ce-a5b2-7f7d4d0cb18a,1504 SC-38,Latta,SC,29565,I-95
98a38aa5-c4ed-4534-b331-56b71a9a2edf,781 Moores Ferry Rd,Skippers,VA,23879,I-95
98e68fa9-34aa-446a-b6c4-f8fce0026b24,355 Violet Rd,Crittenden,KY,41030,I-75
997324d7-302b-489e-b985-a31d43e886f5,3799 Colonel Rd,Richmond,KY,40475,I-75
997524e9-7d7a-48d1-b5e5-21ece287e0ec,5225 W 26th Ave,Gary,IN,46406,I-65
99b0069f-3667-4fae-80d2-e582dbf64ea4,1731 Whitten Rd,Memphis,TN,,I-40
99e14e2c-5498-4df1-b60b-7ff743aec8ae,42 Bradley Cove Rd,Russellville,AR,72801,I-40
99f4a8cf-a977-46a5-8226-ad8721be76b9,"I-95 Southbound, Mile Marker 24",Lumberton,NC,28358,I-95
9a0ac97f-90d6-4f60-a96d-d51791049ffe,"I-95 North, milepost 0-1",Skippers,VA,23879,I-95
9ac45310-ac8c-4885-a5aa-ebf787c2f13a,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,I-95
9acc0450-cc55-4324-92b7-85d68f4e4b0b,11155 Mosteller Road,Sharonville,OH,45241,I-75
9b0bb934-cb3a-499c-b362-8f665e065b81,23866 Rogers Clark Blvd,Ruther Glen,VA,22546,I-95
9b1575ec-7faf-47cb-b245-8d261efc12a0,8814 Dietz Ave,Hickory,NC,28602,I-40
9c2aa267-97a4-41b0-b7f0-9f4bf832fde8,2009-B Michigan Street,Sidney,OH,,I-75
9c955780-f55e-47c3-b3d1-62781388e2af,1650 County Road 210 W,Saint Johns,FL,32259,I-95
9cc571cf-6f5a-47bd-8cae-b59626a344e9,5800 Nelson A Miles Pkwy,Grayling,MI,49738,I-75
9d0ebd15-c261-4702-a709-a7828d639a9d,2600 W I-65 Service Rd N,Prichard,AL,36612,I-65
9d5b4987-bd0e-4332-ae57-b774ca5ee801,100 N Kings Hwy,Fort Pierce,FL,34945,I-95
9dc5d00c-ead7-4a91-a14d-318deff7c7fc,1224 S Main St,Wildwood,FL,34785,I-75
9eaf0102-674a-4c29-a360-b2de6807e4f1,4032 W Highway 326,Ocala,FL,34482,I-75
9eb4f46e-b11a-4d3c-be3b-6e34a79f3631,153 Wiggins Rd,Candler,NC,28715,I-40
9eb5cdaa-1e13-48a0-b82f-d573166dfe03,1475 W Market St,Troy,OH,,I-75
9ecc9414-262e-42ef-befa-82f1c3180514,2611 Genesis Rd,Crossville,TN,38571,I-40
9ee0d88b-f880-4157-81ec-2453ef1f37ed,"I-95 Southbound, Mile Marker 37",Savage,MD,20763,I-95
9f3e2546-35b1-4aa4-a738-c98b944696e6,4401 US Highway 17,Richmond Hill,GA,31324,I-95
9fa8f22a-5b4b-40a7-a594-885560ee35a0,18011 Colorado St,Hebron,IN,46341,I-65
9fb45fb9-5d97-4ed0-911e-352e92f9fd5a,1954 Highway 31 N,Lonoke,AR,72086,I-40
9fc4690a-b7e5-401b-84b7-25290c232a2b,9180 E Birch Run Rd,Birch Run,MI,48415,I-75
a07fae97-fa99-4f05-9ce1-7ce68d531e5a,2050 Highway 70 E,Jackson,TN,38305,I-40
a109cc92-378c-4d57-ac39-da50a5c2a2c6,111 Mill Branch Rd,Latta,SC,29565,I-95
a18196bd-7c30-48c5-854d-f9a588f7fe5e,800 Martin Luther King Dr,West Memphis,AR,72301,I-40
a199a4b9-60d4-4e07-9a81-b518b722a483,1058 Deep Springs Rd,Dandridge,TN,37725,I-40
a1b16ec7-c91b-4173-8790-c48f19ff7cf7,2990 US Hwy 17 S,Brunswick,GA,31523,I-95
a1bc2913-40f7-469b-b03b-5ef019d5bb60,3202 Pence Lane,Ozark,AR,72949,I-40
a218b1d7-0741-45dd-966b-364b328b7795,1025 S Crawford St,Clarksville,AR,72830,I-40
a27c2657-ae16-45da-9332-c6133d808617,16729 S Crater Rd,Carson,VA,23830,I-95
a2881397-1a79-4517-be05-ad60362466c9,31 Heather Lane,Perryville,MD,21903,I-95
a2a5fbfa-7592-47d9-b1ea-b92b20de7058,1506 N Oak St,Morrilton,AR,72110,I-40
a3953ace-f227-41eb-8824-30476efb2e60,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,I-95
a4208eeb-b29b-455a-8c1f-00debf6b8670,5800 Nelson A Miles Pkwy,Grayling,MI,49738,I-75
a57598de-7650-40f5-a6c7-57697b006955,3655 Ridgecrest Rd Ext,Jackson,TN,38305,I-40
a57aadf4-496b-4065-83e8-5c87885bf2b0,"4135 I-40 (mile marker 130.5, eastbound)",Holladay,TN,38341,I-40
a5c289a1-177f-479f-9e18-84571c3d8190,401 Buff Blvd,Summerton,SC,29148,I-95
a5c7da21-c5da-4094-8e3a-0724fd6231b9,2348 Smokey Park Hwy,Candler,NC,28715,I-40
a641f4bb-fad2-49c5-9b64-a856c9b2d976,11471 State Route 613 W (OH-613),Findlay,OH,45840,I-75
a66959e8-5539-4e5c-9f94-118ebedc6397,1334 Rumble Rd,Forsyth,GA,31029,I-75
a68d59ed-297d-4b52-96c3-f59bfc608bb0,81 Fesslers Ln,Nashville,TN,37210,I-40
a6b4c790-4ba6-48e8-bdad-2af3822a8f99,1111 S Jefferson Ave,Cookeville,TN,38506,I-40
a7039d72-37d9-4b9d-aa5b-084491f3a2f6,1940 Highway 45 Bypass,Jackson,TN,38305,I-40
a70da55a-2a2e-420a-953c-4b6d46e1c435,520 S State Rd 39,Lebanon,IN,46052,I-65
a72cd51e-255d-4126-a5b2-f3ec4e53e73a,910 Cosby Hwy,Newport,TN,37821,I-40
a74a9bb2-0a9c-4427-89d6-22e8715c7b7e,3006 N Williston Rd,Florence,SC,,I-95
a77f9fde-3b52-4f86-961d-91e168d388d5,3006 N Williston Rd,Florence,SC,,I-95
a7a13453-9509-4465-98f8-e94a8ff9ff75,401 Thomas Run Road,Bel Air,MD,21015,I-95
a7cd01f6-bc31-4983-8bb6-89a2d6360e0f,2 Sonny Perdue Dr,Garden City,GA,31408,I-95
a7ec52fe-a86e-44a8-ae48-cd48c12b68bf,5000 Harrison Rd,Macon,GA,31206,
a8527241-4fec-4e27-96d9-f3d5e882376b,13190 Deshler Rd,North Baltimore,OH,45872,I-75
a8a32662-d389-4d96-9653-6fde235726d0,110 Triport Rd,Georgetown,KY,40324,I-75
a8c03a61-df69-466d-bbf3-9bde66a34005,15 Parkway Circle,New Castle,DE,19720,I-95
a8c4f2d2-a328-4706-8fe2-5b4230bde389,15 Dogpatch Trading Center,London,KY,40741,I-75
a8c59dd9-a02e-41d1-b843-850c5fa78b43,5930 E State Road 334,Whitestown,IN,46075,I-65
a8d7a25d-dbe1-4cf0-87ba-640ca6973894,218 KY-770,Corbin,KY,40701,I-75
aa897b1d-e1de-4ff0-8ae6-45d82b3077c7,3686 Pulaski Highway,Cornersville,TN,37047,I-65
aab7a84d-f5c3-436a-a8c4-5b3c181f2ed2,1025 SR 206 W,Saint Augustine,FL,32086,I-95
aaca5bca-e624-4522-8f04-bf85e4e7d7d4,6025 Lees Mill Rd,Forest Park,GA,30297,I-75
ab60f5a4-bfb6-4841-bc60-dc8414412eee,2766 US Highway 17 S,Brunswick,GA,31523,I-95
ab64b757-a841-4754-b0cf-0d36aa10087c,1100 N Dixie Hwy,Monroe,MI,48162,I-75
abd74d87-27d2-44c5-bf68-7e0c999a1021,5640 15th St E,Bradenton,FL,34208,I-75
abdd2d3e-b725-46c9-ac11-0982e7a36962,2241 Fair Rd,Sidney,OH,45365,I-75
abdf8ec0-0299-49fc-b832-31219bed310d,4181 W Mount Morris Rd,Mount Morris,MI,48458,I-75
ac64dd0e-2288-4bb0-85b8-2f1913dfd9f6,2126 Ruffin Mill Rd,Colonial Heights,VA,23834,I-95
ac82ce7a-885f-485b-b1f6-b7072af48ca8,7001 GA-21,Port Wentworth,GA,31407,I-95
ad02b07e-d2e3-4c78-978f-c18dee094d5b,323 E. Emory Road,Powell,TN,37849,I-75
ad67dd4a-685b-4d62-be05-0b97f31c8e5f,1657 N US Highway 1,Ormond Beach,FL,32174,I-95
ad99dad8-e471-4f54-b766-0faf074cb337,4201 Petro Dr,West Memphis,AR,72301,I-40
add1c18a-6a1a-4dd0-8364-a3685f8a4c51,415 Scruggs Road,Chattanooga,TN,,I-75
adde99fe-b99d-4c75-b0a1-979badd7595b,5360 Athens Boonesboro Rd,Lexington,KY,40509,I-75
ae07d309-759d-4ad4-bf96-96cc0f8f3ebe,426 AL Highway 69 S,Hanceville,AL,35077,I-65
ae5c7f98-3827-4f30-a664-af01f578db47,1400 Elkton Road,Elkton,MD,21921,I-95
ae8ba987-054f-4b07-afad-25d489af271c,121 Access Rd,Van Buren,AR,72956,I-40
ae94cca9-39c9-4e4d-bd4c-8401455945b8,145 Richwood Rd,Walton,KY,41094,I-75
aefe40b7-0823-48ca-81c4-5ebb4bd824a6,41 Gary Lane,Russellville,AR,72802,I-40
af850276-f3a2-4d26-b48a-43ec8e6b0367,7777 Burlington Pike,Florence,KY,41042,I-75
af93fa04-c103-493c-aa68-469a003407a6,1960 US Highway 70 SE,Hickory,NC,28602,I-40
b02dc944-f9fc-4392-b5f6-47710831930a,917 US-2 W,St. Ignace,MI,49781,I-75
b04bb2a3-499f-4184-afb2-ea9fdcd26826,5829 State Road 43 N,Lafayette,IN,47906,I-65
b051d12e-5a30-48cf-b09f-641248bd3468,3900 Petro Rd,West Memphis,AR,72301,I-40
b139516b-3826-4241-90b1-050b8b83b179,42 Bradley Cove Rd,Russellville,AR,72801,I-40
b14b490c-6516-43d5-b38d-8aa2e3b7370b,162 Luyben Hills Rd,Kingston Springs,TN,37082,I-40
b1514239-fa54-4699-9b65-609e0283b1cb,2185 Grant Rd,Portage,OH,,I-75
b1a240d4-a067-4094-83b1-6bd6fc63f308,1800 Linder Industrial Dr,Nashville,TN,37209,I-40
b2169613-5952-4904-a0f4-104f9c4d8e8e,2636 E Tipton St,Seymour,IN,47274,I-65
b22dba94-110c-4d51-8302-f220ef34a43c,3345 Percy Priest Dr,Nashville,TN,37214,I-40
b23b7bb8-2aab-4205-bdd6-173a12dd5b3e,1065 Owenton Rd,Corinth,KY,41010,I-75
b25603ec-f8d8-415f-a1a6-0ba3d4b616c4,8909 20th St,Vero Beach,FL,32966,I-95
b2af1bed-36cf-4497-8e3d-d2c2209fca12,409 Yemassee Hwy,Yemassee,SC,29945,I-95
b2b47835-26cd-4b73-9b81-aeb562872970,800 Watt Rd,Knoxville,TN,37932,I-75
b2bf2309-7ab1-402c-9edf-8d3fcd07cf48,1937 Cedar Creek Rd,Fayetteville,NC,28312,I-95
b2d64c85-4150-4bf2-a7ed-a8f2d9ea31f4,23866 Rogers Clark Blvd,Ruther Glen,VA,22546,I-95
b329619c-5f8f-4cdc-97f9-71cc089f535d,3725 Ramsey St,Fayetteville,NC,28311,I-95
b338afed-6894-4b1b-b116-d1acae79348c,120 Senate Drive,Monroe,OH,45050,I-75
b3599210-d9f5-44da-8fc9-fedf5816e0ed,408 Highway 149 N,Earle,AR,72331,I-40
b3c074e4-06a3-4cb4-b205-6ad5ddae3476,7210 Strawberry Plains Pike,Knoxville,TN,37914,I-40
b3f396e1-8990-4df2-9cd8-b0c8d353d66c,1127 Tyson Rd,Hope Hull,AL,36043,I-65
b440672c-2cac-41cc-b748-a2c6867dbd67,2541 Highway 161,North Little Rock,AR,,I-40
b440fb9a-6e87-485e-8279-680b862a8f0b,"I-95 Southbound, Mile Marker 155",Dale City,VA,22193,I-95
b4a4a740-5466-4969-9770-542cc900e3b6,"I-75 Southbound, milepost 168",Crittenden,KY,41094,I-75
b5213d8a-633f-4d73-9172-7ec041bc1cc0,3404 Highway 63 N,Hazen,AR,72064,I-40
b56be6f2-17ec-4da0-a47a-270aa6e2176a,2801 Clinton Hwy,Powell,TN,37849,I-75
b5977e77-d52c-472c-8621-4ea27662cfb4,6364 Dixie Hwy,Bridgeport,MI,48722,I-75
b5d906d6-22c5-4ed5-b39e-b8eea589346d,3404 Highway 63 N,Hazen,AR,72064,I-40
b60e869c-5742-40c5-b837-efc9577a6153,416 Village Avenue,Beaverdam,OH,45808,I-75
b621363d-e4d4-40c6-a04d-09e950264b12,3014 Paxville Hwy,Manning,SC,29102,I-95
b66b0f4d-ff5f-452c-82a7-a74151a6bcc1,2320 Highway 46 S,Dickson,TN,37055,I-40
b67852b7-a14e-43d2-b786-b8536fed05d5,313 Porter Rd,Sadieville,KY,40370,I-75
b6d01963-8cf5-47b9-b982-c81a408933b4,2105 E 5th St,Metropolis,IL,62960,I-24
b7a1bf29-998f-498a-a44a-0974411802b6,249 W Cumberland Gap Pkwy,Corbin,KY,40701,I-75
b7c5c85d-80c3-4b9d-9731-bd1047b7eca5,6560 Dixie Hwy,Bridgeport,MI,48722,I-75
b7e17908-c076-4ea5-9344-dd3d61032e91,11845 Highway 25,Calera,AL,35040,I-65
b7f59d75-ac92-4bff-8593-6904d706a3eb,585 Hwy 9,Black Mountain,NC,28711,I-40
b853c27b-e5f4-4288-a608-0d9f240d5b71,3460 E Washington Rd,Saginaw,MI,48601,I-75
b89a9bb7-6833-4f23-8466-1d6660615cd3,2032 NC-48,Pleasant Hill,NC,27866,I-95
b8b8025b-b522-4eb1-90bc-ae35d7023de0,3202 Pence Lane,Ozark,AR,72949,I-40
b8bff6ef-fb37-4415-9966-9e0ef40bbb4d,4075 Jones Branch Rd,Jacksonville,FL,32219,I-95
b8ce0ae0-c912-4c87-b0e1-07c85abfbae3,1400 E Kibby St,Lima,OH,45804,I-75
b90f8a31-7e91-45ae-beb4-814184f70330,2055 E 5th St,Metropolis,IL,62960,I-24
b92f4315-9237-42fc-ba92-71c2e383e7cc,300 Arby Dr,Clanton,AL,35045,I-65
b9aaf283-56ff-4714-a122-bff468dfc77c,5102 E 500 S,Whitestown,IN,,I-65
b9b49d33-ae7d-4ca0-b197-6986c17eef18,2636 E Tipton St,Seymour,IN,47274,I-65
b9c7c0fd-8292-4f9f-8424-ab1914e68738,918 W Atlantic St,Emporia,VA,23847,I-95
b9e80538-3a48-4908-b953-7008f3904786,6410 Grange Hall Rd,Holly,MI,,I-75
b9f278be-2aaa-4588-ba3b-843fe44fe91d,3352 Burma Rd E,Nebo,NC,,I-40
bae44b4e-68ae-41f8-a15f-219606517dbf,2501 Burr St,Gary,IN,46406,I-65
bb1157b5-7938-4625-b424-393303bcc31e,250 N US Highway 71,Alma,AR,72921,I-40
bb259141-976d-43b2-969f-e7087797dfd5,1217 Deep Springs Rd,Dandridge,TN,37725,I-40
bb4d283f-1f08-4acd-a062-850f5bc309c6,12906 Deshler Rd,North Baltimore,OH,45872,I-75
bbb6d29c-9a64-46fa-859f-2496d6085564,6050 Plaza Dr,Fort Myers,FL,33905,I-75
bbe85dec-152f-460c-a888-a1eb45ba5af7,1609 Nadeau Rd,Frenchtown,MI,48161,I-75
bc81fd4d-e85c-4de1-b213-705b1aa79e8b,29933 State Road 52,San Antonio,FL,33576,I-75
bcae0f5b-0105-4eb0-a456-e9a27067846b,2325 Highway 46 S,Dickson,TN,37055,I-40
bd27e9bc-6b14-4810-b20d-26a04702c477,4230 W US Hwy 24,Remington,IN,47977,I-65
bd45a0c6-862a-4c3b-a2ae-8ef2a07781c2,"I-40 eastbound and westbound, approx. 12 miles west of Asheville (Buncombe County)",Asheville,NC,,I-40
bd4ef3ee-4a8d-48f5-bb60-aaa6dddd648d,1775 Bellefontaine St,Wapakoneta,OH,45895,I-75
bd6dadb7-6053-4d42-a0e9-028f9d319b5c,1609 Nadeau Rd,Monroe,MI,48162,I-75
bd85fd98-ea7b-4d66-8653-aead91b721ab,120 Sunny Hill Cove,Brownsville,TN,38012,I-40
be40a471-cbe3-4486-9c3d-daa610788abd,4951 Quality Drive,Fredericksburg,VA,22408,I-95
be5425db-a39a-4219-a80e-88900202f3f7,4155 S Indianapolis Rd,Whitestown,IN,46075,I-65
beb05d53-db50-49cb-8790-ec01b45c8187,3001 TV Rd,Florence,SC,29501,I-95
bf3f8a8f-2e0e-4a3e-9c2c-d18660c742f1,15947 Highway 13 S,Hurricane Mills,TN,37078,I-40
bf442593-3ba3-4d1b-b752-64b98bbf4d0f,11758 Township Rd 100,Findlay,OH,45840,I-75
bf497604-5909-4f3f-9b2a-d0172b307c44,5160 Fayetteville Rd,Lumberton,NC,28360,I-95
bf859b17-33b7-4fb7-995a-1d7cb462c529,11471 State Route 613 W,Findlay,OH,45840,I-75
bf9f7bff-15b9-4252-9fed-9818d877fafa,16 W Washington Ave,Athens,TN,37303,
bfadf192-bbdd-45b1-a64a-e6bf10c2ba74,3750 Madison Hwy,Valdosta,GA,31601,I-75
c01c6383-b1bb-4f29-815a-a9781159e490,1435 Tunnel Rd,Asheville,NC,28805,I-40
c041cd41-88dc-4a27-9533-4f5d11219fb7,3155 Big Creek Rd,Hartford,TN,37753,I-40
c043c657-b831-460b-a310-0129638ffa32,8830 Main St,Birch Run,MI,48415,I-75
c0884a63-939a-4493-9de9-3a497f3aba5f,200 Kenworth Blvd,Jackson,TN,38305,I-40
c0d803ff-2516-4efe-aecb-b94c0a7e3649,14575 OH-119,Anna,OH,45302,I-75
c155ccb3-73d8-4cee-ab06-8be51125d95c,2032 NC-48,Pleasant Hill,NC,27866,I-95
c1566ed5-05d1-41ec-b101-6fcb878c1d07,1024 Highway 192 (192 Bypass),London,KY,40741,I-75
c1ef60d0-9302-4eb4-abd7-4d5cd5b2f36d,6533 State Road 38 E,Lafayette,IN,47905,I-65
c251431a-ff37-4d55-9b22-1fd126b525aa,224 Daniel Payne Dr,Birmingham,AL,35207,I-65
c297e04a-9f49-46d2-8ca2-28b97d243a62,1200 Nadeau Rd,Monroe,MI,48162,I-75
c2c1f50d-712b-46bd-a443-86cc9410b011,21465 Highway 22 N,Wildersville,TN,38388,I-40
c2da6e30-1a23-4b1a-9160-4a8687518b3b,679 Hwy 365,Mayflower,AR,72106,I-40
c32686ff-6cf3-4422-af97-80b823e07eb9,8795 Main St,Birch Run,MI,48415,I-75
c33f9a80-5ca6-4e5e-8248-51b5d1a2f2f7,887 N Gardner St,Scottsburg,IN,47170,I-65
c36a20c0-a035-4478-93c5-c93dceffb194,9211 Lewisburg Highway,Cornersville,TN,37047,I-65
c372a30e-8b6d-44db-b71f-1a3621ef7a7e,950 FL-206 W,Saint Augustine,FL,32086,I-95
c3dc2406-02fd-41e0-98fe-b38111f2f639,3904 Petro Dr,West Memphis,AR,72301,I-40
c3ed2924-e776-4546-bd7c-1547e2413728,6202 Fairfield Dr,Northwood,OH,43619,I-75
c43fdbd0-acb9-4d1d-a319-33fffc4c53eb,707 KY-909 (Hwy 909),East Bernstadt,KY,40729,I-75
c46096bc-5104-421a-8170-22a88bfea17f,301 Dungeness Dr,Brunswick,GA,31523,I-95
c4997c9e-6181-4948-843c-6aaec49240b4,2050 Highway 70 E,Jackson,TN,38305,I-40
c4ad7a64-e08a-4c08-a883-277380ff7226,956 Enterprise Ct,Lexington,KY,40510,I-75
c4fa7a01-7327-4a45-9a23-1d24e9bd4a3e,2320 Highway 46 S,Dickson,TN,37055,I-40
c5a48945-a47e-4fd5-914d-84f308fce637,26505 Jones Loop Rd,Punta Gorda,FL,33950,I-75
c63db5dc-8787-4c30-b828-16e6ea586188,2636 E Tipton St,Seymour,IN,47274,I-65
c68400b5-2216-4061-901a-4044d44e19ab,401 Buff Blvd,Summerton,SC,29148,I-95
c7360ace-11b4-4bf4-8710-85564f379abe,4181 W Mount Morris Rd,Mount Morris,MI,48458,I-75
c7d92966-ddcd-4536-8992-193b66e21c6f,I-95 Northbound near Dumfries,Dumfries,VA,22025,I-95
c82e72bd-86ea-405d-8a21-8d9e86e4211a,12820 County Road 42,Jemison,AL,35085,I-65
c836ca77-8b3f-4c79-b105-d28f08025772,1750 Salem Rd,Cookeville,TN,38506,I-40
c8a6032f-6f28-430d-acc6-6fb11667529d,3303 W Fifth St,Lumberton,NC,28358,I-95
c98c8bbd-c96d-42dd-8250-6114418fac02,4369 Highway 63 N,Hazen,AR,,I-40
c9ebaa0f-5ca1-44d9-91c3-1965fdd9f9a4,13700 S US Highway 441,Lake City,FL,32025,I-75
c9fe8db3-89c2-4078-9340-785683fff9cf,1021 Coca-Cola Blvd,Dayton,OH,45424,I-75
ca06adc7-efad-41a5-9da7-e074fc99a452,120 Carr Ln,Richmond,KY,40475,I-75
ca425f23-4099-4217-b883-057a8270932a,1255 N Dixie Hwy,Monroe,MI,48162,I-75
ca4da6a3-c18d-4f65-88ec-1076319eb6c5,4455 W King St,Cocoa,FL,32926,I-95
ca53a744-8ac6-4962-a299-1fb54d6b9f82,3730 Speedway Drive,Findlay,OH,45840,I-75
