source_ref,official_name,brand_family,name,address,city,state,zip,lat,lng,interstate,exit_number,interstate_raw,parking_spaces,fuel_lanes,showers,overnight_parking,parking_restrictions,cat_scale,amenities,has_parking,disposition,db_ids,match_evidence,note
366,Pilot Travel Center,Pilot,Pilot Travel Center #366,30 Sand Pebble Dr,Jackson,TN,38305,35.682945179393094,-88.77758901995591,I-40,85,"I-40, Exit 85",95,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,exact-authoritative-match,6e1f345b-b3fd-42bb-848c-acfb5573ebc8,store_number,
373,Pilot Travel Center,Pilot,Pilot Travel Center #373,11957 Douglas Avenue,Urbandale,IA,50322,41.63025206734957,-93.77945434456635,I-35,,"I-35/80, Ext 126",140,15,17,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash | Mobile Ordering,true,net-new-official-location,,,
381,Pilot Travel Center,Pilot,Pilot Travel Center #381,8701 US-395,Hesperia,CA,92344,34.408487241982954,-117.3986286766691,I-15,141,"I-15/US-395, Exit 141",217,8,10,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
422,Pilot Travel Center,Pilot,Pilot Travel Center #422,1645 S US-29,Newnan,GA,30263,33.320550198836116,-84.77770398280335,I-85,41,"I-85, Exit 41",95,7,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
455,Pilot Travel Center,Pilot,Pilot Travel Center #455,488 OH-61,Marengo,OH,43334,40.370886005044866,-82.83082055092619,I-71,140,"I-71, Exit 140",65,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
493,Flying J Travel Center,Flying J,Flying J Travel Center #493,113 Motel Dr,Saint George,SC,29477,33.193987365125956,-80.60230509010448,I-95,77,"I-95, Exit 77",118,8,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,455f776b-7681-45be-8604-fdb9593beb44 f91d1114-a109-48b5-9b5e-1aa96591f8ae,store_number,"1 colocated service row(s), no map pin"
513,Flying J Dealer,Flying J,Flying J Dealer #513,115 West Primm Blvd.,Jean,NV,89019,35.60971843384898,-115.39175074998263,I-15,1,"I-15, Exit 1",125,10,0,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Pegasus | Public Laundry | Truck Parking Spaces,true,net-new-official-location,,,
554,Flying J Travel Center,Flying J,Flying J Travel Center #554,4066 US-59,George West,TX,78022,28.337015956072545,-98.0238216111145,I-37,56,"I-37, Exit 56",90,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
517,Pilot Travel Center,Pilot,Pilot Travel Center #517,30 Benvenue Rd,Duncannon,PA,17020,40.40570626037003,-77.0096590687866,,,US-22/US-322,68,7,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
603,Flying J Travel Center,Flying J,Flying J Travel Center #603,2190 Ross Clark Cir,Dothan,AL,36301,31.191259633391088,-85.40007102827892,,,US-231 & US-431,158,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
583,Pilot Travel Center,Pilot,Pilot Travel Center #583,5670 Barrett Rd,Ferndale,WA,98248,48.84874546488632,-122.57186829194671,I-5,262,"I-5, Exit 262",12,7,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
620,Flying J Travel Center,Flying J,Flying J Travel Center #620,122 Fitz Henry Rd,Smithton,PA,15479,40.1699764773692,-79.73167045479568,I-70,49,"I-70, Exit 49",74,7,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
624,Flying J Travel Center,Flying J,Flying J Travel Center #624,29933 State Rd 52,San Antonio,FL,33576,28.326050432621614,-82.32248806404851,I-75,285,"I-75/FL-52, Exit 285",190,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,1beb847b-eca9-4b86-a151-558340292504 bc81fd4d-e85c-4de1-b213-705b1aa79e8b,store_number,"1 colocated service row(s), no map pin"
634,Flying J Travel Center,Flying J,Flying J Travel Center #634,650 Carrollton St,Temple,GA,30179,33.71925049934507,-85.02648355793792,I-20,19,"I-20, Exit 19",164,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
664,Flying J Travel Center,Flying J,Flying J Travel Center #664,13019 Walton Verona Rd,Walton,KY,41094,38.8576816680839,-84.625863390213,I-75,171,"I-75/71, Exit 171",200,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,exact-authoritative-match,54eb73aa-b523-42b7-bb42-be43bfe1e235 152dcf8e-4366-4317-9e54-0e6d716a59af,store_number,"1 colocated service row(s), no map pin"
674,Flying J Travel Center,Flying J,Flying J Travel Center #674,1 Campbranch Rd,Warrenton,MO,63383,38.83971109152136,-91.22802276931152,I-70,188,"I-70, Exit 188",175,12,10,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
682,Flying J Travel Center,Flying J,Flying J Travel Center #682,1043 Jimmie Kerr Rd,Haw River,NC,27258,36.07155978723494,-79.35297449810994,I-40,150,"I-40/85, Exit 150",251,12,14,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
698,Flying J Travel Center,Flying J,Flying J Travel Center #698,9935 SR 41,Washington Court House,OH,43128,39.64633388489482,-83.5384017556289,I-71,,I-71 Exit 69,148,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
684,Flying J Travel Center,Flying J,Flying J Travel Center #684,I-94 ND-16,Beach,ND,58621,46.929651,-104.00927084603272,I-94,,I-94 & Hwy 16,89,5,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
713,ONE9 Travel Center,ONE9,ONE9 Travel Center #713,111 Mill Branch Rd,Latta,SC,29565,34.338987832171995,-79.53411028419238,I-95,181A,"I-95, Exit 181A",200,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,a109cc92-378c-4d57-ac39-da50a5c2a2c6 5330fe76-dd64-4b5b-b8d6-aca559036526,store_number,"1 colocated service row(s), no map pin"
716,Flying J Travel Center,Flying J,Flying J Travel Center #716,5201 N Granite Ln,Sioux Falls,SD,57107,43.60294620433454,-96.76769242496421,I-29,83,"I-29, Exit 83",158,8,9,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
721,Mr. Fuel Travel Center,Mr. Fuel Travel Center,Mr. Fuel Travel Center #721,4610 S Harding St,Indianapolis,IN,46217,39.69751665006955,-86.18797364911988,I-465,4,"I-465, Exit 4",49,8,7,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Truck Wash | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
730,Flying J Travel Center,Flying J,Flying J Travel Center #730,1011 Beltway Pkwy,Laredo,TX,78045,27.685254343235226,-99.46518994871121,I-35,12B/13,"I-35, Exit 12B/13",191,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
739,Pilot Travel Center,Pilot,Pilot Travel Center #739,2409 S New Rd,Waco,TX,76711,31.5075712,-97.1451705,I-35,331,"I-35, Exit 331",200,9,11,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
879,Pilot Dealer,Pilot,Pilot Dealer #879,2828 El Centro Rd,Sacramento,CA,95833,38.61736670766864,-121.53820506075485,I-80,85,"I-80, Exit 85",275,7,0,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash,true,net-new-official-location,,,
965,ONE9 Dealer,ONE9,ONE9 Dealer #965,2300 S Canyon Rd,Ellensburg,WA,98926,46.97067325059552,-120.53766352513122,I-90,109,"I-90, Exit 109",100,5,0,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Drivers Lounge | Game Room | Lottery | Public Laundry | Truck Parking Spaces,true,net-new-official-location,,,
1082,Pilot Travel Center,Pilot,Pilot Travel Center #1082,5714 N Rhett Ave,Charleston,SC,29406,32.90355307189954,-79.98457478983485,I-526,19,"I-526, Exit 19",50,8,4,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
17,Pilot Travel Center,Pilot,Pilot Travel Center #17,15901 11 Mile Rd,Battle Creek,MI,49014,42.3029751720004,-85.08241893488058,I-94,104,"I-94, Exit 104",75,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
31,Pilot Travel Center,Pilot,Pilot Travel Center #31,8150 Indianapolis Blvd,Highland,IN,46322,41.56746795810016,-87.47272301165677,I-80,2,"I-80/94, Exit 2",10,6,2,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
75,Pilot Travel Center,Pilot,Pilot Travel Center #75,6109 US-43 S,Satsuma,AL,36572,30.8727989,-88.0469468,I-65,19,"I-65, Exit 19",77,10,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,exact-authoritative-match,48942c6d-d58b-46ad-8a29-906278fceb35 7e7568b1-db1e-4d3a-8403-85df63b12990,store_number,"1 colocated service row(s), no map pin"
252,Pilot Travel Center,Pilot,Pilot Travel Center #252,600 W MO-92,Kearney,MO,64060,39.36868187457259,-94.37433739021303,I-35,26,"I-35, Exit 26",90,9,7,,,false,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
280,Pilot Travel Center,Pilot,Pilot Travel Center #280,979 RT-173,Bloomsbury,NJ,08804,40.65948542798922,-75.07299567601761,I-78,7,"I-78, Exit 7",11,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
81,Pilot Travel Center,Pilot,Pilot Travel Center #81,2010 New Castle Rd,Portersville,PA,16051,40.96473570956834,-80.13987980149493,I-79,99,"I-79, Exit 99",50,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
329,Pilot Travel Center,Pilot,Pilot Travel Center #329,2647 S 24th St,Council Bluffs,IA,51501,41.235650407984025,-95.87828884875262,I-80,50,"I-80/29, Exit 50",80,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
330,Pilot Travel Center,Pilot,Pilot Travel Center #330,4142 TX-337 Loop,New Braunfels,TX,78130,29.6763531,-98.1560214,I-35,184,"I-35, Exit 184",120,9,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
287,Pilot Travel Center,Pilot,Pilot Travel Center #287,10048 Avon Lake Rd,Burbank,OH,44214,40.99914173203202,-81.99684420755622,I-71,204,"I-71/OH-83, Exit 204",105,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
348,Pilot Dealer,Pilot,Pilot Dealer #348,205 Wilson Rd,Bentleyville,PA,15314,40.13163320356099,-80.00095796560667,I-70,32B,"I-70, Exit 32B",90,0,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Truck Wash,true,net-new-official-location,,,
384,Pilot Travel Center,Pilot,Pilot Travel Center #384,2126 Ruffin Mill Rd,Colonial Heights,VA,23834,37.3108667,-77.3915178,I-95,58,"I-95, Exit 58",110,10,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,ac64dd0e-2288-4bb0-85b8-2f1913dfd9f6 7b36b126-6502-447f-bb23-84c4010f7203,store_number,"1 colocated service row(s), no map pin"
407,Pilot Travel Center,Pilot,Pilot Travel Center #407,2411 US-18,Clear Lake,IA,50428,43.14496364019283,-93.35853580613423,I-35,194,"I-35, Exit 194",75,7,6,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
443,Pilot Travel Center,Pilot,Pilot Travel Center #443,6676 MO-13,Higginsville,MO,64037,39.00319761010177,-93.73417487140935,I-70,49,"I-70, Exit 49",125,9,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
467,Pilot Travel Center,Pilot,Pilot Travel Center #467,4105 S Loop 1604 E,San Antonio,TX,78264,29.219554454914796,-98.4151195509262,I-37,125,"I-37, Exit 125",88,8,8,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
429,Pilot Travel Center,Pilot,Pilot Travel Center #429,1100 Martin Luther King Jr Dr,West Memphis,AR,72301,35.157735969602406,-90.13770261293222,I-40,"280/I-55, Exit 4","I-40, Exit 280/I-55, Exit 4",150,11,11,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | IdleAir | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,7d43f079-09a4-4f73-a484-93682b5e28aa 85185773-3082-49d5-b2f0-74135faedfe7,store_number,"1 colocated service row(s), no map pin"
