id,name,state,field,approved_value,source_file,source_sha256,master_date,evidence_directions,concurrency
6a98e38a-7607-4995-a6a0-0223bea186e5,TA Oak Grove,MO,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & Route H, Exit 28",False
6a98e38a-7607-4995-a6a0-0223bea186e5,TA Oak Grove,MO,exit_number,28,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & Route H, Exit 28",False
8354b718-2894-40f8-aab9-f41d85b5e6af,Petro Joplin,MO,interstate,I-44,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-44 & Hwy 43, Exit 4",False
8354b718-2894-40f8-aab9-f41d85b5e6af,Petro Joplin,MO,exit_number,4,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-44 & Hwy 43, Exit 4",False
a6a22e48-5661-4c5c-a35c-719586116621,Petro Oak Grove,MO,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70, Exit 28",False
a6a22e48-5661-4c5c-a35c-719586116621,Petro Oak Grove,MO,exit_number,28,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70, Exit 28",False
b67f5fd5-e9ff-40a9-b666-a2ed01b51dd1,TA Mt. Vernon,MO,interstate,I-44,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-44 , exit 46",False
b67f5fd5-e9ff-40a9-b666-a2ed01b51dd1,TA Mt. Vernon,MO,exit_number,46,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-44 , exit 46",False
c5babc9e-53d3-491c-94d4-e2f426743d95,TA Foristell,MO,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & Route W, Exit 203",False
c5babc9e-53d3-491c-94d4-e2f426743d95,TA Foristell,MO,exit_number,203,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & Route W, Exit 203",False
d99bc2b5-9cd1-44ac-ac35-a50d38e140db,TA Matthews,MO,interstate,I-55,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-55 & Hwy 80, Exit 58",False
d99bc2b5-9cd1-44ac-ac35-a50d38e140db,TA Matthews,MO,exit_number,58,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-55 & Hwy 80, Exit 58",False
e6c7f853-921d-4df2-bddc-992a821a8ac1,TA Concordia,MO,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & Rt. 23, Exit 58",False
e6c7f853-921d-4df2-bddc-992a821a8ac1,TA Concordia,MO,exit_number,58,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & Rt. 23, Exit 58",False
13a6bfd0-c9b2-408e-b422-5135086846a9,TA Express Mooreville,MS,interstate,I-22,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-22, Exit 94",False
13a6bfd0-c9b2-408e-b422-5135086846a9,TA Express Mooreville,MS,exit_number,94,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-22, Exit 94",False
18e05b55-8bc4-41bc-85e1-7175d735559a,TA McComb,MS,interstate,I-55,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-55, exit 13",False
18e05b55-8bc4-41bc-85e1-7175d735559a,TA McComb,MS,exit_number,13,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-55, exit 13",False
79ed9b27-cfef-49ff-acd0-04e7965ba5e4,Petro Jackson,MS,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-20,False
8fa6268e-9d60-4ae3-aa8e-e48541e0c976,TA Meridian,MS,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & I-59, Exit 160",True
8fa6268e-9d60-4ae3-aa8e-e48541e0c976,TA Meridian,MS,exit_number,160,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & I-59, Exit 160",True
0e36423d-5940-4c06-b144-7635400be38f,TA Missoula,MT,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 96 (Hwy 93)",False
0e36423d-5940-4c06-b144-7635400be38f,TA Missoula,MT,exit_number,96,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 96 (Hwy 93)",False
d416036c-c939-45db-81ab-fb282cbe0383,TA Laurel,MT,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 437",False
d416036c-c939-45db-81ab-fb282cbe0383,TA Laurel,MT,exit_number,437,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 437",False
216cd4e6-5b52-4658-82dd-9e781d935166,TA Greensboro,NC,interstate,I-85,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85/I-40 & Hwy 61, Exit 138",True
216cd4e6-5b52-4658-82dd-9e781d935166,TA Greensboro,NC,exit_number,138,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85/I-40 & Hwy 61, Exit 138",True
22e0f5b9-e72b-44aa-b29e-8f453e4501a7,TA Mocksville,NC,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 170",False
22e0f5b9-e72b-44aa-b29e-8f453e4501a7,TA Mocksville,NC,exit_number,170,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 170",False
d3adcae1-fdab-496c-8b41-6a7d1333603b,Petro Mebane,NC,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40/85, Exit 157",False
d3adcae1-fdab-496c-8b41-6a7d1333603b,Petro Mebane,NC,exit_number,157,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40/85, Exit 157",False
0873b4fe-f874-49a0-a217-7fe10dd3370a,TA Express Steele,ND,interstate,I-94,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 200",False
0873b4fe-f874-49a0-a217-7fe10dd3370a,TA Express Steele,ND,exit_number,200,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 200",False
2e035156-5cb9-4463-a8c6-b92c92af911e,Petro Fargo,ND,interstate,I-94,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 348",False
2e035156-5cb9-4463-a8c6-b92c92af911e,Petro Fargo,ND,exit_number,348,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-94, Exit 348",False
ea832d1e-20f8-4404-be52-d29baaea1404,TA Express Grand Forks,ND,interstate,I-29,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-29, exit 141",False
ea832d1e-20f8-4404-be52-d29baaea1404,TA Express Grand Forks,ND,exit_number,141,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-29, exit 141",False
28318499-0eaf-4b76-9f4f-ae01cb8396a0,TA Ogallala,NE,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 126",False
28318499-0eaf-4b76-9f4f-ae01cb8396a0,TA Ogallala,NE,exit_number,126,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 126",False
b510ec16-bc73-41d0-a0ef-9ebd47ffc3da,Petro York,NE,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 and US HWY 81, Exit 353",False
b510ec16-bc73-41d0-a0ef-9ebd47ffc3da,Petro York,NE,exit_number,353,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 and US HWY 81, Exit 353",False
b5d08f45-45b1-4a20-8fc0-f1b829117674,TA Grand Island,NE,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 305",False
b5d08f45-45b1-4a20-8fc0-f1b829117674,TA Grand Island,NE,exit_number,305,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 305",False
f3940f82-c33c-4372-b2bb-ce4a1be2cb88,TA Greenland,NH,interstate,I-95,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-95, Exit 3 Northbound; Exit 3B Southbound",False
00142022-f6dc-4fed-a554-306eec23afe7,TA Paulsboro,NJ,interstate,I-295,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-295, 18A, Mt. Royal Exit",False
9199ed34-10fc-4c7e-b97e-1f4064d0563d,TA Columbia,NJ,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 at Rt. 94, Exit 4A",False
9199ed34-10fc-4c7e-b97e-1f4064d0563d,TA Columbia,NJ,exit_number,4A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 at Rt. 94, Exit 4A",False
a68a2f81-f86a-4a31-9d44-bd984bd5cc4f,TA Bloomsbury,NJ,interstate,I-78,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-78, Bloomsbury Exit 7",False
a68a2f81-f86a-4a31-9d44-bd984bd5cc4f,TA Bloomsbury,NJ,exit_number,7,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-78, Bloomsbury Exit 7",False
ab9e6216-ab0e-4061-9e9d-4ec995e335dc,Petro Bordentown,NJ,interstate,I-295,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-295, Exit 57; NJ Turnpike, Exit 7",False
143b958b-df45-4a6b-aca0-533fc2ffc3c4,Petro Deming,NM,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 68",False
143b958b-df45-4a6b-aca0-533fc2ffc3c4,Petro Deming,NM,exit_number,68,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 68",False
171981b9-7bdd-4511-ad0f-1aa1601e647a,TA Springer,NM,interstate,I-25,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-25 Exit 419,False
171981b9-7bdd-4511-ad0f-1aa1601e647a,TA Springer,NM,exit_number,419,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-25 Exit 419,False
55e1fb1c-c301-4318-b159-5bae49b9388d,Petro Milan,NM,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 79 at Horizon Road",False
55e1fb1c-c301-4318-b159-5bae49b9388d,Petro Milan,NM,exit_number,79,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 79 at Horizon Road",False
811fb0fb-5059-42cf-a5e6-6f4bf08cd8c2,TA Las Cruces,NM,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 139, Hwy 292",False
811fb0fb-5059-42cf-a5e6-6f4bf08cd8c2,TA Las Cruces,NM,exit_number,139,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 139, Hwy 292",False
9242379f-96b4-406f-a847-ed6a71d2a0f7,TA Albuquerque,NM,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 159A,D/I-25,Exit 225(Nthbnd):Exit 227(Sthbnd)",True
94e95243-640b-413e-8a5a-788c0a0852ca,TA Moriarty,NM,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & Central Avenue., Exit 194",False
94e95243-640b-413e-8a5a-788c0a0852ca,TA Moriarty,NM,exit_number,194,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & Central Avenue., Exit 194",False
96c08424-b705-4f6f-8a87-b3fb4ad8d89c,TA Gallup,NM,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & Hwy 66, Exit 16",False
96c08424-b705-4f6f-8a87-b3fb4ad8d89c,TA Gallup,NM,exit_number,16,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & Hwy 66, Exit 16",False
ec2a4c60-2aaa-4b5c-b4d2-e04d8307cbce,TA Glenrio,NM,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, 369",False
fb867211-3593-446d-9cc9-4928efef2181,TA Santa Rosa,NM,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & U.S. 66, 54 & 84, Exit 277",False
fb867211-3593-446d-9cc9-4928efef2181,TA Santa Rosa,NM,exit_number,277,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40 & U.S. 66, 54 & 84, Exit 277",False
1f675baa-f7da-4b99-a416-a43d9e88d9f4,Petro Wells,NV,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 352A",False
1f675baa-f7da-4b99-a416-a43d9e88d9f4,Petro Wells,NV,exit_number,352A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 352A",False
2c6c4a86-6341-4e33-9bd2-bb3734f18f2c,Petro North Las Vegas,NV,interstate,I-15,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15 at Speedway Blvd., Exit 54",False
2c6c4a86-6341-4e33-9bd2-bb3734f18f2c,Petro North Las Vegas,NV,exit_number,54,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15 at Speedway Blvd., Exit 54",False
4f266277-7d26-4c13-a2da-ca6f912ae326,Petro Henderson,NV,interstate,I-11,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-11, exit 15A",False
4f266277-7d26-4c13-a2da-ca6f912ae326,Petro Henderson,NV,exit_number,15A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-11, exit 15A",False
55c93d34-4a3e-4b19-9dd3-0dfc01ad5886,TA Mill City,NV,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 151 (West) Exit 149 (East)",False
66ceee09-494c-4084-b160-7df39a9a0370,TA Sparks,NV,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 19",False
66ceee09-494c-4084-b160-7df39a9a0370,TA Sparks,NV,exit_number,19,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 19",False
704ccbb5-06de-46c0-9df7-88bcb9230865,TA Express Carlin,NV,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-80; Exit 280,False
704ccbb5-06de-46c0-9df7-88bcb9230865,TA Express Carlin,NV,exit_number,280,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-80; Exit 280,False
7d1a9974-1ea2-4db1-aa2e-d2588cc9a771,TA Express Henderson,NV,interstate,I-11,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-11, exit 15A",False
7d1a9974-1ea2-4db1-aa2e-d2588cc9a771,TA Express Henderson,NV,exit_number,15A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-11, exit 15A",False
8e8fa590-7cde-453b-a475-2c491bdef58c,TA Las Vegas,NV,interstate,I-15,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15, Blue Diamond Exit 33",False
8e8fa590-7cde-453b-a475-2c491bdef58c,TA Las Vegas,NV,exit_number,33,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-15, Blue Diamond Exit 33",False
c67c28f5-002d-453e-bda9-c110ce9999db,Petro Sparks,NV,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 21",False
c67c28f5-002d-453e-bda9-c110ce9999db,Petro Sparks,NV,exit_number,21,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 21",False
e28ef446-e1d5-4cc4-bef5-a83cf583e4bb,TA Express Wendover,NV,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 410",False
e28ef446-e1d5-4cc4-bef5-a83cf583e4bb,TA Express Wendover,NV,exit_number,410,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 410",False
0ac6d1c9-ce7e-4b42-ac1f-53c4d65b2cc3,TA Express Niagara Falls,NY,interstate,I-190,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-190; Exit 23,False
0ac6d1c9-ce7e-4b42-ac1f-53c4d65b2cc3,TA Express Niagara Falls,NY,exit_number,23,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-190; Exit 23,False
2d1fa3cc-ebe8-42a5-9754-540224c38300,TA Pembroke,NY,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & SR 77, Exit 48A",False
2d1fa3cc-ebe8-42a5-9754-540224c38300,TA Pembroke,NY,exit_number,48A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90 & SR 77, Exit 48A",False
6da62e0d-e7be-40ef-bb6f-e75f81eb9054,Petro Waterloo,NY,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 41",False
6da62e0d-e7be-40ef-bb6f-e75f81eb9054,Petro Waterloo,NY,exit_number,41,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 41",False
774f19f9-32b2-49e8-b951-5d6c6be8cd42,TA Binghamton,NY,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81 N. Exit 2W, NY Route 17 or I-81 S., Exit 3",False
880237bc-4555-463c-af2c-d3ab372abadd,TA Maybrook,NY,interstate,I-84,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-84, Exit 28",False
880237bc-4555-463c-af2c-d3ab372abadd,TA Maybrook,NY,exit_number,28,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-84, Exit 28",False
9e057575-35d7-461f-81f6-6f21f12bae73,TA Fultonville,NY,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, exit 28",False
9e057575-35d7-461f-81f6-6f21f12bae73,TA Fultonville,NY,exit_number,28,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, exit 28",False
defd2a11-d531-4614-90fe-c21b5b852864,TA Dansville,NY,interstate,I-390,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-390, Exit 5",False
defd2a11-d531-4614-90fe-c21b5b852864,TA Dansville,NY,exit_number,5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-390, Exit 5",False
04ebc594-6cbb-4dfb-8412-18fbfdcdda8e,Petro Perrysburg,OH,interstate,I-280,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"Ohio Turnpike, Exit 71, I-280 Exit 1B",False
05b1d3b3-93d3-42f7-a0d5-1b45868350f0,TA North Canton,OH,interstate,I-77,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 111",False
05b1d3b3-93d3-42f7-a0d5-1b45868350f0,TA North Canton,OH,exit_number,111,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 111",False
3032b5f3-fdf5-498d-92bc-25bf2b05dfda,TA Toledo,OH,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & I-280, Exit 71, Ohio Turnpike",True
3032b5f3-fdf5-498d-92bc-25bf2b05dfda,TA Toledo,OH,exit_number,71,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & I-280, Exit 71, Ohio Turnpike",True
46df0896-0192-4056-b62d-de7b1eb9fc7b,TA London,OH,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & U.S. 42, Exit 79",False
46df0896-0192-4056-b62d-de7b1eb9fc7b,TA London,OH,exit_number,79,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & U.S. 42, Exit 79",False
